Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5
Requisitons per number of slots per link;2;<2-1>;7;-; ;0.06743185078909612;0.05285714285714286;0.09062980030721966;0.054491899852724596;0.0695266272189349
Requisitons per number of slots per link;2;<2-1>;8;-; ;0.05595408895265423;0.07142857142857142;0.09831029185867896;0.07069219440353461;0.05917159763313609
Requisitons per number of slots per link;2;<2-1>;9;-; ;0.047345767575322814;0.1;0.09523809523809523;0.06480117820324006;0.060650887573964495
Requisitons per number of slots per link;2;<2-1>;10;-; ;0.07317073170731707;0.1;0.08141321044546851;0.06921944035346098;0.06804733727810651
Requisitons per number of slots per link;2;<2-1>;11;-; ;0.06599713055954089;0.11857142857142858;0.0629800307219662;0.09131075110456553;0.04142011834319527
Requisitons per number of slots per link;2;<2-1>;12;-; ;0.047345767575322814;0.06857142857142857;0.04608294930875576;0.10898379970544919;0.057692307692307696
Requisitons per number of slots per link;2;<2-1>;13;-; ;0.04160688665710186;0.06714285714285714;0.05222734254992319;0.09572901325478646;0.09319526627218935
Requisitons per number of slots per link;2;<2-1>;14;-; ;0.04591104734576758;0.04285714285714286;0.039938556067588324;0.07952871870397643;0.03994082840236687
Requisitons per number of slots per link;2;<2-1>;15;-; ;0.028694404591104734;0.027142857142857142;0.04608294930875576;0.05891016200294551;0.028106508875739646
Requisitons per number of slots per link;2;<2-1>;16;-; ;0.03156384505021521;0.03;0.0445468509984639;0.047128129602356406;0.03698224852071006
Requisitons per number of slots per link;2;<2-1>;17;-; ;0.024390243902439025;0.017142857142857144;0.05837173579109063;0.041237113402061855;0.03106508875739645
Requisitons per number of slots per link;2;<2-1>;18;-; ;0.028694404591104734;0.012857142857142857;0.05683563748079877;0.033873343151693665;0.011834319526627219
Requisitons per number of slots per link;2;<2-1>;19;-; ;0.03299856527977044;0.007142857142857143;0.016897081413210446;0.01914580265095729;0.014792899408284023
Requisitons per number of slots per link;2;<2-1>;20;-; ;0.028694404591104734;0.002857142857142857;0.006144393241167435;0.005891016200294551;0.02514792899408284
Requisitons per number of slots per link;2;<2-1>;21;-; ;0.03156384505021521;0.002857142857142857;0.0;0.0014727540500736377;0.023668639053254437
Requisitons per number of slots per link;2;<2-1>;22;-; ;0.03156384505021521;0.004285714285714286;0.0;0.004418262150220913;0.013313609467455622
Requisitons per number of slots per link;2;<2-1>;23;-; ;0.028694404591104734;0.0;0.0;0.0014727540500736377;0.010355029585798817
Requisitons per number of slots per link;2;<2-1>;24;-; ;0.015781922525107604;0.0;0.0;0.0;0.016272189349112426
Requisitons per number of slots per link;2;<1-2>;3;-; ;0.023112480739599383;0.027070063694267517;0.024566473988439308;0.004573170731707317;0.018465909090909092
Requisitons per number of slots per link;2;<1-2>;4;-; ;0.05084745762711865;0.052547770700636945;0.030346820809248554;0.024390243902439025;0.03409090909090909
Requisitons per number of slots per link;2;<1-2>;5;-; ;0.09090909090909091;0.08121019108280254;0.05057803468208093;0.04573170731707317;0.07244318181818182
Requisitons per number of slots per link;2;<1-2>;6;-; ;0.11093990755007704;0.06847133757961783;0.030346820809248554;0.04725609756097561;0.07102272727272728
Requisitons per number of slots per link;2;<1-2>;7;-; ;0.09244992295839753;0.06528662420382166;0.044797687861271675;0.04725609756097561;0.07670454545454546
Requisitons per number of slots per link;2;<1-2>;8;-; ;0.0970724191063174;0.07961783439490445;0.03757225433526012;0.06707317073170732;0.10511363636363637
Requisitons per number of slots per link;2;<1-2>;9;-; ;0.08166409861325115;0.0589171974522293;0.044797687861271675;0.054878048780487805;0.09659090909090909
Requisitons per number of slots per link;2;<1-2>;10;-; ;0.05855161787365177;0.04936305732484077;0.046242774566473986;0.051829268292682924;0.08948863636363637
Requisitons per number of slots per link;2;<1-2>;11;-; ;0.06317411402157165;0.05732484076433121;0.046242774566473986;0.054878048780487805;0.09943181818181818
Requisitons per number of slots per link;2;<1-2>;12;-; ;0.04776579352850539;0.03980891719745223;0.05635838150289017;0.07164634146341463;0.08238636363636363
Requisitons per number of slots per link;2;<1-2>;13;-; ;0.030816640986132512;0.06369426751592357;0.04335260115606936;0.0701219512195122;0.06818181818181818
Requisitons per number of slots per link;2;<1-2>;14;-; ;0.029275808936825885;0.06687898089171974;0.05491329479768786;0.06707317073170732;0.052556818181818184
Requisitons per number of slots per link;2;<1-2>;15;-; ;0.040061633281972264;0.03503184713375796;0.04335260115606936;0.0350609756097561;0.03835227272727273
Requisitons per number of slots per link;2;<1-2>;16;-; ;0.029275808936825885;0.025477707006369428;0.036127167630057806;0.027439024390243903;0.03409090909090909
Requisitons per number of slots per link;2;<1-2>;17;-; ;0.026194144838212634;0.02388535031847134;0.02745664739884393;0.039634146341463415;0.02130681818181818
Requisitons per number of slots per link;2;<1-2>;18;-; ;0.026194144838212634;0.02388535031847134;0.03901734104046243;0.0625;0.01278409090909091
Requisitons per number of slots per link;2;<1-2>;19;-; ;0.01386748844375963;0.01910828025477707;0.036127167630057806;0.04878048780487805;0.004261363636363636
Requisitons per number of slots per link;2;<1-2>;20;-; ;0.009244992295839754;0.041401273885350316;0.030346820809248554;0.03048780487804878;0.008522727272727272
Requisitons per number of slots per link;2;<1-2>;21;-; ;0.012326656394453005;0.028662420382165606;0.02601156069364162;0.006097560975609756;0.0014204545454545455
Requisitons per number of slots per link;2;<1-2>;22;-; ;0.01386748844375963;0.022292993630573247;0.02023121387283237;0.009146341463414634;0.0014204545454545455
Requisitons per number of slots per link;2;<1-2>;23;-; ;0.012326656394453005;0.014331210191082803;0.014450867052023121;0.018292682926829267;0.0014204545454545455
Requisitons per number of slots per link;2;<1-2>;24;-; ;0.0030816640986132513;0.011146496815286623;0.011560693641618497;0.018292682926829267;0.004261363636363636
Requisitons per number of slots per link;2;<3-2>;3;-; ;0.02920723226703755;0.022598870056497175;0.03293413173652695;0.020497803806734993;0.023529411764705882
Requisitons per number of slots per link;2;<3-2>;4;-; ;0.054242002781641166;0.052259887005649715;0.05239520958083832;0.04538799414348463;0.03529411764705882
Requisitons per number of slots per link;2;<3-2>;5;-; ;0.059805285118219746;0.08757062146892655;0.07634730538922156;0.04538799414348463;0.041176470588235294
Requisitons per number of slots per link;2;<3-2>;6;-; ;0.07788595271210014;0.0847457627118644;0.08233532934131736;0.04685212298682284;0.047058823529411764
Requisitons per number of slots per link;2;<3-2>;7;-; ;0.08344923504867872;0.06073446327683616;0.10029940119760479;0.060029282576866766;0.060294117647058824
Requisitons per number of slots per link;2;<3-2>;8;-; ;0.08623087621696801;0.05790960451977401;0.11976047904191617;0.05856515373352855;0.05
Requisitons per number of slots per link;2;<3-2>;9;-; ;0.06536856745479833;0.07627118644067797;0.13323353293413173;0.06442166910688141;0.057352941176470586
Requisitons per number of slots per link;2;<3-2>;10;-; ;0.07093184979137691;0.0692090395480226;0.08982035928143713;0.08199121522693997;0.052941176470588235
Requisitons per number of slots per link;2;<3-2>;11;-; ;0.07232267037552156;0.07062146892655367;0.0718562874251497;0.0849194729136164;0.047058823529411764
Requisitons per number of slots per link;2;<3-2>;12;-; ;0.05006954102920723;0.052259887005649715;0.05239520958083832;0.0951683748169839;0.033823529411764704
Requisitons per number of slots per link;2;<3-2>;13;-; ;0.03477051460361613;0.06779661016949153;0.05538922155688623;0.07906295754026355;0.039705882352941174
Requisitons per number of slots per link;2;<3-2>;14;-; ;0.05006954102920723;0.06779661016949153;0.02844311377245509;0.06588579795021962;0.033823529411764704
Requisitons per number of slots per link;2;<3-2>;15;-; ;0.030598052851182198;0.03672316384180791;0.02245508982035928;0.04978038067349927;0.039705882352941174
Requisitons per number of slots per link;2;<3-2>;16;-; ;0.02086230876216968;0.05649717514124294;0.025449101796407185;0.0424597364568082;0.030882352941176472
Requisitons per number of slots per link;2;<3-2>;17;-; ;0.01808066759388039;0.043785310734463276;0.017964071856287425;0.0424597364568082;0.025
Requisitons per number of slots per link;2;<3-2>;18;-; ;0.009735744089012517;0.0423728813559322;0.020958083832335328;0.040995607613469986;0.027941176470588237
Requisitons per number of slots per link;2;<3-2>;19;-; ;0.01808066759388039;0.03531073446327684;0.01347305389221557;0.032210834553440704;0.025
Requisitons per number of slots per link;2;<3-2>;20;-; ;0.022253129346314324;0.005649717514124294;0.004491017964071856;0.008784773060029283;0.039705882352941174
Requisitons per number of slots per link;2;<3-2>;21;-; ;0.019471488178025034;0.005649717514124294;0.0;0.010248901903367497;0.05588235294117647
Requisitons per number of slots per link;2;<3-2>;22;-; ;0.02086230876216968;0.00423728813559322;0.0;0.010248901903367497;0.041176470588235294
Requisitons per number of slots per link;2;<3-2>;23;-; ;0.015299026425591099;0.0;0.0;0.005856515373352855;0.027941176470588237
Requisitons per number of slots per link;2;<3-2>;24;-; ;0.009735744089012517;0.0;0.0;0.004392386530014641;0.029411764705882353
Requisitons per number of slots per link;2;<3-2>;25;-; ;0.005563282336578581;0.0;0.0;0.004392386530014641;0.030882352941176472
Requisitons per number of slots per link;2;<3-2>;26;-; ;0.008344923504867872;0.0;0.0;0.0;0.033823529411764704
Requisitons per number of slots per link;2;<2-3>;3;-; ;0.016025641025641024;0.024671052631578948;0.0289193302891933;0.011111111111111112;0.013254786450662739
Requisitons per number of slots per link;2;<2-3>;4;-; ;0.04326923076923077;0.05263157894736842;0.045662100456621;0.031746031746031744;0.041237113402061855
Requisitons per number of slots per link;2;<2-3>;5;-; ;0.06570512820512821;0.0756578947368421;0.0593607305936073;0.03650793650793651;0.06921944035346098
Requisitons per number of slots per link;2;<2-3>;6;-; ;0.08493589743589744;0.0625;0.0410958904109589;0.05873015873015873;0.06480117820324006
Requisitons per number of slots per link;2;<2-3>;7;-; ;0.08653846153846154;0.06578947368421052;0.0547945205479452;0.05555555555555555;0.0780559646539028
Requisitons per number of slots per link;2;<2-3>;8;-; ;0.08173076923076923;0.07894736842105263;0.0654490106544901;0.06507936507936508;0.10014727540500737
Requisitons per number of slots per link;2;<2-3>;9;-; ;0.06891025641025642;0.05756578947368421;0.0639269406392694;0.0761904761904762;0.08394698085419734
Requisitons per number of slots per link;2;<2-3>;10;-; ;0.049679487179487176;0.05592105263157895;0.0593607305936073;0.0761904761904762;0.08689248895434462
Requisitons per number of slots per link;2;<2-3>;11;-; ;0.05128205128205128;0.054276315789473686;0.0563165905631659;0.06031746031746032;0.09572901325478646
Requisitons per number of slots per link;2;<2-3>;12;-; ;0.07211538461538461;0.03453947368421053;0.0502283105022831;0.05873015873015873;0.07658321060382917
Requisitons per number of slots per link;2;<2-3>;13;-; ;0.05128205128205128;0.06414473684210527;0.0350076103500761;0.05396825396825397;0.0662739322533137
Requisitons per number of slots per link;2;<2-3>;14;-; ;0.046474358974358976;0.06578947368421052;0.0365296803652968;0.050793650793650794;0.048600883652430045
Requisitons per number of slots per link;2;<2-3>;15;-; ;0.07371794871794872;0.039473684210526314;0.0365296803652968;0.022222222222222223;0.039764359351988215
Requisitons per number of slots per link;2;<2-3>;16;-; ;0.05929487179487179;0.03453947368421053;0.0365296803652968;0.026984126984126985;0.042709867452135494
Requisitons per number of slots per link;2;<2-3>;17;-; ;0.041666666666666664;0.019736842105263157;0.0289193302891933;0.05555555555555555;0.027982326951399118
Requisitons per number of slots per link;2;<2-3>;18;-; ;0.035256410256410256;0.02138157894736842;0.0471841704718417;0.07142857142857142;0.013254786450662739
Requisitons per number of slots per link;2;<2-3>;19;-; ;0.02564102564102564;0.019736842105263157;0.0471841704718417;0.03968253968253968;0.005891016200294551
Requisitons per number of slots per link;2;<2-3>;20;-; ;0.022435897435897436;0.039473684210526314;0.0334855403348554;0.022222222222222223;0.011782032400589101
Requisitons per number of slots per link;2;<2-3>;21;-; ;0.014423076923076924;0.008223684210526315;0.0228310502283105;0.012698412698412698;0.010309278350515464
Requisitons per number of slots per link;2;<2-3>;22;-; ;0.009615384615384616;0.011513157894736841;0.0197869101978691;0.011111111111111112;0.011782032400589101
Requisitons per number of slots per link;2;<2-3>;23;-; ;0.0;0.018092105263157895;0.0197869101978691;0.014285714285714285;0.0014727540500736377
Requisitons per number of slots per link;2;<2-3>;24;-; ;0.0;0.018092105263157895;0.0273972602739726;0.015873015873015872;0.004418262150220913
Requisitons per number of slots per link;2;<6-1>;3;-; ;0.08859470468431772;0.035;0.11493018259935553;0.11649484536082474;0.04961832061068702
Requisitons per number of slots per link;2;<6-1>;4;-; ;0.06313645621181263;0.039;0.07518796992481203;0.07525773195876288;0.060114503816793896
Requisitons per number of slots per link;2;<6-1>;5;-; ;0.09164969450101833;0.05;0.0966702470461869;0.08969072164948454;0.08301526717557252
Requisitons per number of slots per link;2;<6-1>;6;-; ;0.09572301425661914;0.056;0.08163265306122448;0.09278350515463918;0.07919847328244274
Requisitons per number of slots per link;2;<6-1>;7;-; ;0.10081466395112017;0.055;0.07733619763694952;0.06494845360824743;0.09446564885496184
Requisitons per number of slots per link;2;<6-1>;8;-; ;0.09368635437881874;0.051;0.08055853920515575;0.07216494845360824;0.07251908396946564
Requisitons per number of slots per link;2;<6-1>;9;-; ;0.07942973523421588;0.049;0.06552094522019335;0.07525773195876288;0.06393129770992366
Requisitons per number of slots per link;2;<6-1>;10;-; ;0.05295315682281059;0.061;0.04081632653061224;0.03608247422680412;0.0648854961832061
Requisitons per number of slots per link;2;<6-1>;11;-; ;0.035641547861507125;0.07;0.06229860365198711;0.030927835051546393;0.05534351145038168
Requisitons per number of slots per link;2;<6-1>;12;-; ;0.020366598778004074;0.058;0.03866809881847476;0.04020618556701031;0.05343511450381679
Requisitons per number of slots per link;2;<6-1>;13;-; ;0.010183299389002037;0.055;0.02685284640171858;0.03608247422680412;0.060114503816793896
Requisitons per number of slots per link;2;<6-1>;14;-; ;0.013238289205702648;0.042;0.03007518796992481;0.01958762886597938;0.03625954198473282
Requisitons per number of slots per link;2;<6-1>;15;-; ;0.015274949083503055;0.043;0.0322234156820623;0.01958762886597938;0.04770992366412214
Requisitons per number of slots per link;2;<6-1>;16;-; ;0.012219959266802444;0.044;0.027926960257787327;0.020618556701030927;0.029580152671755726
Requisitons per number of slots per link;2;<6-1>;17;-; ;0.01120162932790224;0.038;0.02577873254564984;0.021649484536082474;0.03148854961832061
Requisitons per number of slots per link;2;<6-1>;18;-; ;0.01120162932790224;0.022;0.023630504833512353;0.005154639175257732;0.022900763358778626
Requisitons per number of slots per link;2;<6-1>;19;-; ;0.02240325865580448;0.027;0.00966702470461869;0.004123711340206186;0.026717557251908396
Requisitons per number of slots per link;2;<6-1>;20;-; ;0.013238289205702648;0.033;0.008592910848549946;0.004123711340206186;0.025763358778625955
Requisitons per number of slots per link;2;<6-1>;21;-; ;0.016293279022403257;0.014;0.008592910848549946;0.003092783505154639;0.016221374045801526
Requisitons per number of slots per link;2;<6-1>;22;-; ;0.029531568228105907;0.008;0.0021482277121374865;0.004123711340206186;0.01049618320610687
Requisitons per number of slots per link;2;<6-1>;23;-; ;0.035641547861507125;0.009;0.00966702470461869;0.015463917525773196;0.0057251908396946565
Requisitons per number of slots per link;2;<6-1>;24;-; ;0.029531568228105907;0.009;0.00644468313641246;0.016494845360824743;0.007633587786259542
Requisitons per number of slots per link;2;<6-1>;25;-; ;0.016293279022403257;0.011;0.007518796992481203;0.021649484536082474;0.0028625954198473282
Requisitons per number of slots per link;2;<6-1>;26;-; ;0.018329938900203666;0.009;0.007518796992481203;0.020618556701030927;0.0
Requisitons per number of slots per link;2;<5-2>;3;-; ;0.06747230614300101;0.05179282868525897;0.04057971014492753;0.037900874635568516;0.04604604604604605
Requisitons per number of slots per link;2;<5-2>;4;-; ;0.08761329305135952;0.0796812749003984;0.051207729468599035;0.047619047619047616;0.056056056056056056
Requisitons per number of slots per link;2;<5-2>;5;-; ;0.11278952668680765;0.08366533864541832;0.05507246376811594;0.07871720116618076;0.06406406406406406
Requisitons per number of slots per link;2;<5-2>;6;-; ;0.11883182275931521;0.0697211155378486;0.05217391304347826;0.09426627793974733;0.07107107107107107
Requisitons per number of slots per link;2;<5-2>;7;-; ;0.07351460221550855;0.07370517928286853;0.03864734299516908;0.0826044703595724;0.07607607607607608
Requisitons per number of slots per link;2;<5-2>;8;-; ;0.07351460221550855;0.06872509960159362;0.05893719806763285;0.0913508260447036;0.07507507507507508
Requisitons per number of slots per link;2;<5-2>;9;-; ;0.08358509566968782;0.054780876494023904;0.04541062801932367;0.07968901846452867;0.05405405405405406
Requisitons per number of slots per link;2;<5-2>;10;-; ;0.05337361530715005;0.04780876494023904;0.06376811594202898;0.05150631681243926;0.07007007007007007
Requisitons per number of slots per link;2;<5-2>;11;-; ;0.06545820745216516;0.053784860557768925;0.050241545893719805;0.034013605442176874;0.07407407407407407
Requisitons per number of slots per link;2;<5-2>;12;-; ;0.04833836858006042;0.05776892430278884;0.06086956521739131;0.03206997084548105;0.07107107107107107
Requisitons per number of slots per link;2;<5-2>;13;-; ;0.021148036253776436;0.045816733067729085;0.051207729468599035;0.025267249757045675;0.06306306306306306
Requisitons per number of slots per link;2;<5-2>;14;-; ;0.014098690835850957;0.030876494023904383;0.04927536231884058;0.02040816326530612;0.06106106106106106
Requisitons per number of slots per link;2;<5-2>;15;-; ;0.017119838872104734;0.02888446215139442;0.050241545893719805;0.025267249757045675;0.035035035035035036
Requisitons per number of slots per link;2;<5-2>;16;-; ;0.008056394763343404;0.013944223107569721;0.03285024154589372;0.03206997084548105;0.02902902902902903
Requisitons per number of slots per link;2;<5-2>;17;-; ;0.013091641490433032;0.008964143426294821;0.04154589371980676;0.04081632653061224;0.03403403403403404
Requisitons per number of slots per link;2;<5-2>;18;-; ;0.016112789526686808;0.010956175298804782;0.035748792270531404;0.04178814382896016;0.03003003003003003
Requisitons per number of slots per link;2;<5-2>;19;-; ;0.016112789526686808;0.00796812749003984;0.03768115942028986;0.029154518950437316;0.021021021021021023
Requisitons per number of slots per link;2;<5-2>;20;-; ;0.00906344410876133;0.012948207171314742;0.035748792270531404;0.029154518950437316;0.015015015015015015
Requisitons per number of slots per link;2;<5-2>;21;-; ;0.011077542799597181;0.01593625498007968;0.012560386473429951;0.024295432458697766;0.02702702702702703
Requisitons per number of slots per link;2;<5-2>;22;-; ;0.015105740181268883;0.017928286852589643;0.01642512077294686;0.013605442176870748;0.008008008008008008
Requisitons per number of slots per link;2;<5-2>;23;-; ;0.013091641490433032;0.018924302788844622;0.024154589371980676;0.008746355685131196;0.016016016016016016
Requisitons per number of slots per link;2;<2-5>;3;-; ;0.06699507389162561;0.031578947368421054;0.050682261208576995;0.07309941520467836;0.035856573705179286
Requisitons per number of slots per link;2;<2-5>;4;-; ;0.10147783251231528;0.04880382775119617;0.049707602339181284;0.07602339181286549;0.05776892430278884
Requisitons per number of slots per link;2;<2-5>;5;-; ;0.10246305418719212;0.09186602870813397;0.08089668615984405;0.10038986354775828;0.06772908366533864
Requisitons per number of slots per link;2;<2-5>;6;-; ;0.11921182266009853;0.09282296650717703;0.08869395711500974;0.10136452241715399;0.06872509960159362
Requisitons per number of slots per link;2;<2-5>;7;-; ;0.08472906403940887;0.09282296650717703;0.06140350877192982;0.07992202729044834;0.07768924302788845
Requisitons per number of slots per link;2;<2-5>;8;-; ;0.08571428571428572;0.05741626794258373;0.06627680311890838;0.08771929824561403;0.07171314741035857
Requisitons per number of slots per link;2;<2-5>;9;-; ;0.06206896551724138;0.03923444976076555;0.06627680311890838;0.08576998050682261;0.07171314741035857
Requisitons per number of slots per link;2;<2-5>;10;-; ;0.06502463054187192;0.03253588516746411;0.0682261208576998;0.04580896686159844;0.054780876494023904
Requisitons per number of slots per link;2;<2-5>;11;-; ;0.0729064039408867;0.028708133971291867;0.05555555555555555;0.04093567251461988;0.053784860557768925
Requisitons per number of slots per link;2;<2-5>;12;-; ;0.041379310344827586;0.03732057416267943;0.03898635477582846;0.04191033138401559;0.044820717131474105
Requisitons per number of slots per link;2;<2-5>;13;-; ;0.041379310344827586;0.03349282296650718;0.029239766081871343;0.04483430799220273;0.036852589641434265
Requisitons per number of slots per link;2;<2-5>;14;-; ;0.029556650246305417;0.03444976076555024;0.022417153996101363;0.050682261208576995;0.026892430278884463
Requisitons per number of slots per link;2;<2-5>;15;-; ;0.019704433497536946;0.026794258373205742;0.02631578947368421;0.038011695906432746;0.03286852589641434
Requisitons per number of slots per link;2;<2-5>;16;-; ;0.011822660098522168;0.016267942583732056;0.02729044834307992;0.029239766081871343;0.036852589641434265
Requisitons per number of slots per link;2;<2-5>;17;-; ;0.014778325123152709;0.01818181818181818;0.02046783625730994;0.030214424951267055;0.026892430278884463
Requisitons per number of slots per link;2;<2-5>;18;-; ;0.012807881773399015;0.02200956937799043;0.024366471734892786;0.010721247563352826;0.021912350597609563
Requisitons per number of slots per link;2;<2-5>;19;-; ;0.009852216748768473;0.02583732057416268;0.024366471734892786;0.017543859649122806;0.026892430278884463
Requisitons per number of slots per link;2;<2-5>;20;-; ;0.017733990147783252;0.03444976076555024;0.014619883040935672;0.01949317738791423;0.027888446215139442
Requisitons per number of slots per link;2;<2-5>;21;-; ;0.015763546798029555;0.03253588516746411;0.017543859649122806;0.015594541910331383;0.026892430278884463
Requisitons per number of slots per link;2;<2-5>;22;-; ;0.005911330049261084;0.019138755980861243;0.018518518518518517;0.003898635477582846;0.0249003984063745
Requisitons per number of slots per link;2;<2-5>;23;-; ;0.005911330049261084;0.013397129186602871;0.02046783625730994;0.005847953216374269;0.025896414342629483
Requisitons per number of slots per link;2;<2-5>;24;-; ;0.005911330049261084;0.02583732057416268;0.008771929824561403;9.746588693957114E-4;0.030876494023904383
Requisitons per number of slots per link;2;<4-3>;3;-; ;0.11967545638945233;0.06470588235294118;0.052;0.0859073359073359;0.050980392156862744
Requisitons per number of slots per link;2;<4-3>;4;-; ;0.06389452332657201;0.06274509803921569;0.048;0.06274131274131274;0.06274509803921569
Requisitons per number of slots per link;2;<4-3>;5;-; ;0.07099391480730223;0.08725490196078431;0.069;0.08494208494208494;0.10294117647058823
Requisitons per number of slots per link;2;<4-3>;6;-; ;0.05070993914807302;0.059803921568627454;0.07;0.10038610038610038;0.09901960784313725
Requisitons per number of slots per link;2;<4-3>;7;-; ;0.06592292089249494;0.052941176470588235;0.058;0.08204633204633205;0.09019607843137255
Requisitons per number of slots per link;2;<4-3>;8;-; ;0.05172413793103448;0.050980392156862744;0.051;0.08204633204633205;0.07254901960784314
Requisitons per number of slots per link;2;<4-3>;9;-; ;0.06795131845841786;0.05588235294117647;0.041;0.05888030888030888;0.06274509803921569
Requisitons per number of slots per link;2;<4-3>;10;-; ;0.08417849898580122;0.041176470588235294;0.064;0.059845559845559844;0.050980392156862744
Requisitons per number of slots per link;2;<4-3>;11;-; ;0.07099391480730223;0.03529411764705882;0.08;0.03088803088803089;0.058823529411764705
Requisitons per number of slots per link;2;<4-3>;12;-; ;0.04766734279918864;0.047058823529411764;0.051;0.033783783783783786;0.059803921568627454
Requisitons per number of slots per link;2;<4-3>;13;-; ;0.0436105476673428;0.05392156862745098;0.044;0.027992277992277992;0.04411764705882353
Requisitons per number of slots per link;2;<4-3>;14;-; ;0.02434077079107505;0.043137254901960784;0.02;0.02895752895752896;0.03333333333333333
Requisitons per number of slots per link;2;<4-3>;15;-; ;0.02028397565922921;0.04215686274509804;0.022;0.02413127413127413;0.03333333333333333
Requisitons per number of slots per link;2;<4-3>;16;-; ;0.032454361054766734;0.029411764705882353;0.023;0.019305019305019305;0.025490196078431372
Requisitons per number of slots per link;2;<4-3>;17;-; ;0.04462474645030426;0.030392156862745098;0.022;0.015444015444015444;0.030392156862745098
Requisitons per number of slots per link;2;<4-3>;18;-; ;0.07505070993914807;0.04019607843137255;0.029;0.004826254826254826;0.028431372549019607
Requisitons per number of slots per link;2;<4-3>;19;-; ;0.036511156186612576;0.041176470588235294;0.025;0.003861003861003861;0.029411764705882353
Requisitons per number of slots per link;2;<4-3>;20;-; ;0.014198782961460446;0.04019607843137255;0.024;0.007722007722007722;0.011764705882352941
Requisitons per number of slots per link;2;<4-3>;21;-; ;0.012170385395537525;0.01764705882352941;0.028;0.009652509652509652;0.012745098039215686
Requisitons per number of slots per link;2;<4-3>;22;-; ;0.002028397565922921;0.016666666666666666;0.028;0.017374517374517374;0.00980392156862745
Requisitons per number of slots per link;2;<4-3>;23;-; ;0.0010141987829614604;0.014705882352941176;0.019;0.02027027027027027;0.013725490196078431
Requisitons per number of slots per link;2;<4-3>;24;-; ;0.0;0.014705882352941176;0.015;0.026061776061776062;0.00784313725490196
Requisitons per number of slots per link;2;<4-3>;25;-; ;0.0;0.011764705882352941;0.008;0.021235521235521235;0.004901960784313725
Requisitons per number of slots per link;2;<4-3>;26;-; ;0.0;0.00784313725490196;0.007;0.019305019305019305;0.0029411764705882353
Requisitons per number of slots per link;2;<1-6>;3;-; ;0.12242990654205607;0.13680154142581888;0.06751054852320675;0.07826982492276004;0.06502463054187192
Requisitons per number of slots per link;2;<1-6>;4;-; ;0.07757009345794393;0.0674373795761079;0.04535864978902954;0.082389289392379;0.09359605911330049
Requisitons per number of slots per link;2;<1-6>;5;-; ;0.07850467289719626;0.0905587668593449;0.052742616033755275;0.11637487126673532;0.09950738916256158
Requisitons per number of slots per link;2;<1-6>;6;-; ;0.07196261682242991;0.09248554913294797;0.05485232067510549;0.11122554067971163;0.10246305418719212
Requisitons per number of slots per link;2;<1-6>;7;-; ;0.07289719626168224;0.09730250481695568;0.05168776371308017;0.08959835221421215;0.09655172413793103
Requisitons per number of slots per link;2;<1-6>;8;-; ;0.10560747663551402;0.09248554913294797;0.0379746835443038;0.08650875386199794;0.09261083743842365
Requisitons per number of slots per link;2;<1-6>;9;-; ;0.07757009345794393;0.08670520231213873;0.046413502109704644;0.057672502574665295;0.08177339901477833
Requisitons per number of slots per link;2;<1-6>;10;-; ;0.05700934579439252;0.06358381502890173;0.04535864978902954;0.03810504634397528;0.06600985221674877
Requisitons per number of slots per link;2;<1-6>;11;-; ;0.044859813084112146;0.07225433526011561;0.046413502109704644;0.027806385169927908;0.06995073891625615
Requisitons per number of slots per link;2;<1-6>;12;-; ;0.04579439252336449;0.05491329479768786;0.03164556962025317;0.02059732234809475;0.04334975369458128
Requisitons per number of slots per link;2;<1-6>;13;-; ;0.05420560747663551;0.04046242774566474;0.028481012658227847;0.025746652935118436;0.02561576354679803
Requisitons per number of slots per link;2;<1-6>;14;-; ;0.0514018691588785;0.029865125240847785;0.039029535864978905;0.025746652935118436;0.02561576354679803
Requisitons per number of slots per link;2;<1-6>;15;-; ;0.05420560747663551;0.016377649325626204;0.02531645569620253;0.012358393408856848;0.02561576354679803
Requisitons per number of slots per link;2;<1-6>;16;-; ;0.025233644859813085;0.015414258188824663;0.03270042194092827;0.014418125643666324;0.03645320197044335
Requisitons per number of slots per link;2;<1-6>;17;-; ;0.024299065420560748;0.008670520231213872;0.04113924050632911;0.0020597322348094747;0.022660098522167486
Requisitons per number of slots per link;2;<1-6>;18;-; ;0.013084112149532711;0.007707129094412331;0.03059071729957806;0.003089598352214212;0.02857142857142857
Requisitons per number of slots per link;2;<1-6>;19;-; ;0.005607476635514018;0.007707129094412331;0.020042194092827006;0.003089598352214212;0.008866995073891626
Requisitons per number of slots per link;2;<1-6>;20;-; ;0.0065420560747663555;0.010597302504816955;0.014767932489451477;0.004119464469618949;0.005911330049261084
Requisitons per number of slots per link;2;<1-6>;21;-; ;0.007476635514018692;0.0038535645472061657;0.010548523206751054;0.003089598352214212;0.007881773399014778
Requisitons per number of slots per link;2;<1-6>;22;-; ;9.345794392523365E-4;0.002890173410404624;0.0;0.0020597322348094747;9.852216748768472E-4
Requisitons per number of slots per link;2;<1-6>;23;-; ;0.001869158878504673;0.0019267822736030828;0.0;0.004119464469618949;9.852216748768472E-4
Requisitons per number of slots per link;2;<1-6>;24;-; ;9.345794392523365E-4;0.0;0.0;0.005149330587023687;0.0
