Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Requisitons per number of slots per link;1;<1-2>;161;-; ;0.0041603328266261305;0.0028201692101526093;0.003033529541756233;0.0030693307655272027;0.0030777839955232235;0.0030830213609337152;0.0038585337571722745;0.003964440172993753;0.0027118103327949594;0.002938723640840316
Requisitons per number of slots per link;1;<1-2>;162;-; ;0.004180334426754141;0.0031001860111606696;0.003354963135584708;0.0034103675172524476;0.002977855943720521;0.0025825308802626575;0.004058457786041305;0.002763094666025949;0.002532352296065881;0.0031174298081887136
Requisitons per number of slots per link;1;<1-2>;163;-; ;0.0051004080326426116;0.0029001740104406264;0.003656307129798903;0.0042328679184721555;0.003657366695978895;0.0036435706992852994;0.004638237469761491;0.004324843825084094;0.0037885585531694283;0.003931535681664747
Requisitons per number of slots per link;1;<1-2>;164;-; ;0.0048603888311064885;0.0037002220133207993;0.004861683106655685;0.0031295137217140106;0.003497481813094572;0.0037837080338731957;0.004678222275535297;0.004485023226013135;0.0034695220434288448;0.0045073666653429175
Requisitons per number of slots per link;1;<1-2>;165;-; ;0.005580446435714858;0.00412024721483289;0.005404102296241236;0.00419274594768095;0.004936445759053482;0.004464375087585834;0.004878146304404326;0.004665225052058305;0.0037486789894518556;0.004983916444938645
Requisitons per number of slots per link;1;<1-2>;166;-; ;0.004780382430594448;0.004620277216632998;0.00510275830202704;0.004794575509549029;0.0038172515788632184;0.004724630137534784;0.004918131110178132;0.004525068076245395;0.00332994357041734;0.004686072832691315
Requisitons per number of slots per link;1;<1-2>;167;-; ;0.00666053284262741;0.005940356421385283;0.004861683106655685;0.004293050874658963;0.005156287473019426;0.0056255130027426875;0.004878146304404326;0.005626301457632548;0.00428705309963909;0.0052420475755529964
Requisitons per number of slots per link;1;<1-2>;168;-; ;0.006180494439555165;0.005760345620737245;0.00640858227695522;0.004754453538757824;0.006375409705012391;0.0059858661488258495;0.005857774045862572;0.00616690693576806;0.004606089609379673;0.00534132877963544
Requisitons per number of slots per link;1;<1-2>;169;-; ;0.007160572845827666;0.00662039722383343;0.006288044679269542;0.0055769539399775315;0.006255496042849149;0.006206081960321115;0.0061776524920530195;0.005686368732980939;0.004127534844768798;0.005917159763313609
Requisitons per number of slots per link;1;<1-2>;170;-; ;0.006600528042243379;0.0059803588215292915;0.00703135986499789;0.005516770983790724;0.006575265808617795;0.007567416067746391;0.006557508146904176;0.006467243312510011;0.004506390700085741;0.007088677971486438
Requisitons per number of slots per link;1;<1-2>;171;-; ;0.006280502440195216;0.0064003840230413825;0.006468851075798059;0.005235917188252287;0.006375409705012391;0.006726592060219015;0.005537895599672125;0.005646323882748679;0.004705788518673606;0.00605615344902903
Requisitons per number of slots per link;1;<1-2>;172;-; ;0.007400592047363789;0.0065203912234734086;0.0071518974626835685;0.0058377467501203656;0.007874330482052922;0.007787631879241657;0.007057318219076751;0.007508409418548774;0.006380730194811669;0.0063937095429093364
Requisitons per number of slots per link;1;<1-2>;173;-; ;0.008920713657092568;0.006300378022681361;0.008196556642626113;0.005877868720911571;0.007534575105923735;0.007747592640787972;0.007896999140326676;0.007968925196219766;0.006061693685071086;0.007803502640880028
Requisitons per number of slots per link;1;<1-2>;174;-; ;0.008780702456196495;0.007580454827289637;0.008959961427968741;0.0068608570052961;0.008873611000079943;0.007907749594602711;0.007337211859493393;0.007748678519942335;0.006719706486411039;0.008121202493943847
Requisitons per number of slots per link;1;<1-2>;175;-; ;0.00752060164813185;0.007060423625417525;0.006870643068083653;0.00617878350184561;0.00829402829962427;0.00720706292166323;0.006997341010416042;0.007188050616690694;0.006839345177563757;0.007247527898018347
Requisitons per number of slots per link;1;<1-2>;176;-; ;0.009340747259780782;0.008600516030961857;0.008738975832211664;0.007562991494142192;0.010432488608202095;0.00886869131749114;0.008676702852915892;0.008869934326445618;0.008055671870949731;0.008319764902108734
Requisitons per number of slots per link;1;<1-2>;177;-; ;0.009880790463237058;0.009180550833049982;0.009301484621411496;0.007041405873856524;0.010372531777120473;0.008648475505995876;0.009476398968392011;0.00897004645202627;0.008554166417419393;0.008200627457209802
Requisitons per number of slots per link;1;<1-2>;178;-; ;0.01080086406912553;0.01056063363801828;0.010125158205596962;0.00792408923126304;0.010792229594691822;0.008268102740685871;0.009516383774165816;0.009971167707832773;0.008135430998384877;0.008558039791906596
Requisitons per number of slots per link;1;<1-2>;179;-; ;0.009000720057604609;0.009060543632617957;0.0090001406271973;0.008164821056010272;0.009073467103685347;0.007667514163880603;0.008616725644255183;0.008789844625981098;0.007656876233774003;0.008855883404153926
Requisitons per number of slots per link;1;<1-2>;180;-; ;0.010580846467717417;0.010220613236794207;0.009763545412539928;0.009167870325790403;0.01215125109920857;0.009949750755740627;0.009856254623243167;0.01253403812269742;0.010588024167015613;0.009292720702116675
Requisitons per number of slots per link;1;<1-2>;181;-; ;0.011200896071685736;0.010620637238234294;0.01094883178978243;0.007964211202054245;0.013690143096970182;0.010109907709555364;0.009836262220356265;0.011252602915265097;0.010109469402404737;0.009987689130693776
Requisitons per number of slots per link;1;<1-2>;182;-; ;0.012140971277702216;0.011000660039602376;0.011169817385539507;0.0083854918953619;0.012550963306419378;0.011130908290124322;0.011875487314820368;0.01221367932083934;0.011385615441367071;0.009848695444978357
Requisitons per number of slots per link;1;<1-2>;183;-; ;0.009700776062084967;0.0097205832349941;0.010245695803282641;0.00876665061787835;0.010852186425773442;0.009769574182699045;0.009016573701993243;0.010611885311548934;0.010847241331179838;0.009570708073547516
Requisitons per number of slots per link;1;<1-2>;184;-; ;0.012140971277702216;0.010720643238594316;0.012114028567410652;0.01005055368319692;0.012970661123990727;0.011791555724610117;0.00979627741458246;0.011192535639916706;0.013459352754680864;0.011000357412334696
Requisitons per number of slots per link;1;<1-2>;185;-; ;0.012180974477958236;0.01042062523751425;0.012676537356610482;0.010231102551757342;0.013270445279398833;0.01267241897059118;0.01147563925708231;0.013014576325484542;0.012681701262188191;0.010503951391922482
Requisitons per number of slots per link;1;<1-2>;186;-; ;0.013081046483718698;0.011200672040322419;0.011852863772425016;0.01021104156636174;0.013450315772643696;0.012912654401313287;0.012815130250504809;0.01219365689572321;0.012582002352894259;0.010424526428656527
Requisitons per number of slots per link;1;<1-2>;187;-; ;0.013181054484358749;0.012300738044282658;0.013881913333467263;0.009970309741614508;0.013090574786153969;0.013232968308942763;0.014154621243927308;0.012934486625020022;0.012721580825905765;0.011040069893967674
Requisitons per number of slots per link;1;<1-2>;188;-; ;0.012060964877190175;0.011900714042842571;0.011973401370110694;0.00890707751564757;0.011971380605963707;0.01111088867089748;0.011235730422439473;0.011673073842703828;0.012821279735199698;0.010881219967435764
Requisitons per number of slots per link;1;<1-2>;189;-; ;0.013701096087687015;0.013460807648458908;0.016131948490266588;0.012999518536350506;0.013370373331201535;0.013773498028067507;0.012955077070713129;0.013274867851994233;0.015353632031265578;0.012052738175608594
Requisitons per number of slots per link;1;<1-2>;190;-; ;0.015161212897031763;0.014100846050763045;0.014283705325752858;0.014644519338789921;0.01367015748660964;0.013993713839562771;0.013614826365980928;0.014896684286400768;0.014575980538772905;0.012668281640919741
Requisitons per number of slots per link;1;<1-2>;191;-; ;0.01578126250100008;0.015660939656379384;0.014524780521124214;0.013741774995987803;0.01404988408345991;0.013793517647294348;0.014194606049701113;0.013194778151529713;0.01573248788658252;0.012807275326635162
Requisitons per number of slots per link;1;<1-2>;192;-; ;0.013681094487559005;0.011460687641258476;0.01416316772806718;0.012678542770020864;0.01404988408345991;0.012892634782086444;0.01215538095523701;0.012574082972929682;0.014336703156467468;0.011556332155196379
Requisitons per number of slots per link;1;<1-2>;193;-; ;0.01588127050164013;0.015660939656379384;0.015489081302609639;0.014343604557855882;0.015209049484371252;0.013873596124201719;0.015014294568064135;0.014296011532916868;0.01601164483260553;0.013641237440927684
Requisitons per number of slots per link;1;<1-2>;194;-; ;0.014741179294343548;0.015940956457387443;0.01478594531610985;0.015266409886053604;0.015249020705092334;0.01475445937018278;0.014294568064135628;0.013555181803620054;0.015872066359594025;0.014078074738890433
Requisitons per number of slots per link;1;<1-2>;195;-; ;0.016561324905992478;0.01718103086185171;0.015509170902223918;0.016429947038998555;0.01554880486050044;0.015395087185441733;0.014554469301665367;0.01517699823802659;0.016171163087475824;0.014753186926651046
Requisitons per number of slots per link;1;<1-2>;196;-; ;0.013801104088327066;0.014480868852131129;0.015187737308395444;0.01586823944792168;0.01359021504516748;0.013833556885748033;0.013135008696695255;0.012634150248278072;0.014496221411337759;0.01427663714705532
Requisitons per number of slots per link;1;<1-2>;197;-; ;0.01646131690535243;0.01810108606516391;0.016915442875223497;0.018415984593163216;0.015129107042929092;0.01625593081219595;0.01503428697095104;0.016178119493833094;0.01714821239855636;0.015567292800127079
Requisitons per number of slots per link;1;<1-2>;198;-; ;0.01756140491239299;0.01828109686581195;0.017076159672137735;0.017854277002086343;0.014829322887520984;0.014574282797141198;0.014754393330534398;0.01535720006407176;0.016829175888815776;0.014514912036853183
Requisitons per number of slots per link;1;<1-2>;199;-; ;0.018721497719817584;0.01870112206732404;0.01665427808023786;0.019258545979778528;0.015888560236629625;0.01737702948889912;0.015953937503748575;0.014956751561749158;0.015533090067994656;0.015785711449108456
Requisitons per number of slots per link;1;<1-2>;200;-; ;0.016301304104328347;0.015860951657099425;0.015549350101452478;0.016048788316482106;0.013090574786153969;0.015254949850853837;0.012315320178332234;0.014536280634310427;0.013519172100257224;0.013442675032762797
Requisitons per number of slots per link;1;<1-2>;201;-; ;0.01828146251700136;0.018781126867612057;0.0154288125037668;0.01861659444711924;0.01594851706771125;0.01893855978859282;0.0147743857334213;0.016858881947781516;0.01585212657773524;0.01642111115523609
Requisitons per number of slots per link;1;<1-2>;202;-; ;0.01744139531162493;0.019601176070564233;0.016352934086023667;0.020141229337185044;0.016208330002398273;0.016376048527557006;0.015833983086427156;0.0159178279673234;0.016849115670674562;0.016937373416464795
Requisitons per number of slots per link;1;<1-2>;203;-; ;0.01646131690535243;0.020201212072724364;0.01595114209373807;0.019338789921360938;0.016707970261411784;0.017397049108125964;0.016493732381694957;0.016178119493833094;0.01637056090606369;0.017969897938922202
Requisitons per number of slots per link;1;<1-2>;204;-; ;0.01768141451316105;0.018961137668260096;0.01597123169335235;0.02050232707430589;0.016707970261411784;0.015755440331524893;0.01591395269797477;0.016638635271504085;0.015911945923311598;0.01683809221238235
Requisitons per number of slots per link;1;<1-2>;205;-; ;0.016021281702536205;0.01616096965817949;0.013681017337324467;0.01821537473920719;0.014189783355983691;0.015595283377710156;0.014854355344968912;0.014496235784078168;0.015034595521524995;0.014197212183789365
Requisitons per number of slots per link;1;<1-2>;206;-; ;0.01808144651572126;0.016540992459547574;0.014243526126524299;0.01845610656395442;0.016687984651051244;0.017597245300394387;0.016873588036546112;0.016218164344065353;0.016230982433052182;0.0174536356776935
Requisitons per number of slots per link;1;<1-2>;207;-; ;0.018141451316105287;0.01722103326199572;0.015328364505695401;0.019098058096613704;0.017567351506915022;0.01829793197333387;0.016473739978808053;0.016118052218484703;0.015712548104723733;0.018089035383821134
Requisitons per number of slots per link;1;<1-2>;208;-; ;0.01922153772301784;0.016681000860051604;0.01677481567792354;0.018877387257262075;0.01654808537852746;0.015635322616163842;0.016573701993242568;0.015437289764536281;0.016709537197663056;0.019558397204241292
Requisitons per number of slots per link;1;<1-2>;209;-; ;0.016061284902792225;0.014180850851051063;0.013821644534624426;0.01737281335259188;0.013310416500119914;0.014133851174150667;0.014554469301665367;0.013935607880826525;0.013519172100257224;0.01542829911441166
Requisitons per number of slots per link;1;<1-2>;210;-; ;0.01752140171213697;0.01708102486149169;0.014605138919581333;0.018175252768415983;0.01548884802941882;0.016696362435186483;0.017893200583778163;0.016918949223129906;0.016729476979521846;0.018367022755251976
Requisitons per number of slots per link;1;<1-2>;211;-; ;0.01588127050164013;0.01778106686401184;0.014002450931152943;0.01861659444711924;0.015788632184826925;0.0170366959620428;0.0167936184249985;0.014896684286400768;0.016569958724651553;0.016619673563400977
Requisitons per number of slots per link;1;<1-2>;212;-; ;0.016761340907272583;0.0171210272616357;0.013902002933081544;0.018315679666185202;0.01592853145735071;0.015074773277812255;0.016333793158599733;0.016838859522665384;0.015572969631712228;0.01673881100829991
Requisitons per number of slots per link;1;<1-2>;213;-; ;0.014621169693575487;0.014080844850691042;0.012093938967796371;0.01584817846252608;0.014029898473099368;0.013192929070489079;0.014214598452588016;0.014556303059426557;0.01353911188211601;0.014296493387871808
Requisitons per number of slots per link;1;<1-2>;214;-; ;0.016921353708296664;0.015380922855371322;0.013741286136167307;0.01745305729417429;0.014269725797425853;0.013853576504974876;0.016653671604790178;0.017219285599871858;0.016390500687922475;0.017076367102180214
Requisitons per number of slots per link;1;<1-2>;215;-; ;0.015561244899591967;0.01560093605616337;0.014464511722281375;0.017894398972877548;0.013470301383004236;0.013473203739664872;0.015054279373837942;0.013815473330129745;0.01523399334011286;0.01586513641237441
Requisitons per number of slots per link;1;<1-2>;216;-; ;0.015161212897031763;0.015660939656379384;0.012455551760853407;0.015446958754614026;0.012930689903269645;0.012772517066725391;0.015754013474879546;0.013815473330129745;0.014994715957807422;0.015507724077677615
Requisitons per number of slots per link;1;<1-2>;217;-; ;0.012521001680134411;0.013460807648458908;0.011310444582839464;0.014624458353394319;0.01259093452714046;0.011251026005485375;0.013854735200623762;0.0120534999199103;0.012143327152000958;0.01324411262459791
Requisitons per number of slots per link;1;<1-2>;218;-; ;0.014421153692295383;0.015540932455947357;0.011913132571267854;0.015687690579361258;0.01317051722759613;0.012272026586054334;0.014094644035266599;0.013995675156174916;0.01483519770293713;0.01626226122870418
Requisitons per number of slots per link;1;<1-2>;219;-; ;0.01336106888551084;0.014220853251195072;0.013118508548124635;0.014283421601669073;0.013230474058677753;0.012312065824508018;0.013594833963094024;0.0149167067115169;0.013858148391856593;0.014475199555220206
Requisitons per number of slots per link;1;<1-2>;220;-; ;0.01238099047923834;0.013180790847450847;0.011913132571267854;0.013882201893757022;0.013850027979854504;0.012332085443734861;0.015194226194046262;0.013815473330129745;0.013499232318398436;0.014137643461339899
Requisitons per number of slots per link;1;<1-2>;221;-; ;0.011480918473477878;0.013560813648818929;0.011732326174739337;0.013200128390306532;0.01315053161723559;0.011231006386258534;0.014494492093004659;0.013194778151529713;0.012841219517058484;0.014435487073587229
Requisitons per number of slots per link;1;<1-2>;222;-; ;0.010120809664773182;0.01152069124147449;0.009241215822568656;0.011314395763119885;0.01075225837397074;0.009429240655842726;0.012835122653391711;0.011773185968284479;0.012741520607764551;0.01197331321234264
Requisitons per number of slots per link;1;<1-2>;223;-; ;0.01168093447475798;0.013160789647378842;0.011209996584768065;0.013200128390306532;0.01217123670956911;0.011771536105383276;0.012575221415861973;0.011693096267819959;0.014037606428585672;0.012191731861324015
Requisitons per number of slots per link;1;<1-2>;224;-; ;0.01078086246899752;0.013060783647018822;0.011089458987082388;0.011494944631680309;0.011411783515868575;0.012492242397549598;0.01249525180431436;0.0120534999199103;0.012342724970588822;0.01181446328581073
Requisitons per number of slots per link;1;<1-2>;225;-; ;0.009320745659652772;0.011360681640898453;0.011471161379753701;0.01127427379232868;0.010992085698297226;0.012111869632239595;0.012135388552350107;0.01217363447060708;0.012562062571035473;0.010980501171518208
Requisitons per number of slots per link;1;<1-2>;226;-; ;0.008100648051844147;0.009080544832689962;0.009401932619482894;0.009789760873054084;0.00975297785594372;0.010450241236411683;0.010995821587796637;0.009951145282716643;0.010169288747981097;0.009054445812318812
Requisitons per number of slots per link;1;<1-2>;227;-; ;0.00830066405312425;0.010480628837730264;0.01026578540289692;0.011314395763119885;0.01117195619154209;0.010630417809453264;0.010715927947379996;0.009630786480858562;0.01224302606129489;0.009272864461300186
Requisitons per number of slots per link;1;<1-2>;228;-; ;0.007760620849667973;0.010820649238954337;0.009964441408682726;0.010170919595570534;0.010992085698297226;0.011531300674661168;0.00993622423479078;0.010611885311548934;0.011226097186496779;0.009114014534768278
Requisitons per number of slots per link;1;<1-2>;229;-; ;0.007580606448515882;0.009200552033121987;0.010406412600196879;0.009950248756218905;0.010572387880725877;0.01059037857099958;0.010436034306963354;0.00913022585295531;0.010169288747981097;0.01022596402049164
Requisitons per number of slots per link;1;<1-2>;230;-; ;0.00668053444275542;0.008780526831609896;0.008959961427968741;0.008887016530251967;0.009493164921256696;0.009789593801925888;0.007896999140326676;0.008209194297613328;0.009012781400171482;0.007823358881696517
Requisitons per number of slots per link;1;<1-2>;231;-; ;0.007220577646211697;0.008880532831969918;0.009120678224882979;0.010712566201251805;0.009892877128467504;0.010450241236411683;0.00987624702613007;0.009951145282716643;0.010627903730733185;0.009431714387832095
Requisitons per number of slots per link;1;<1-2>;232;-; ;0.006880550444035523;0.008300498029881793;0.009763545412539928;0.00982988284384529;0.010452474218562635;0.010049848851874838;0.008836642076011116;0.008209194297613328;0.00919223943690056;0.00863746475517255
Requisitons per number of slots per link;1;<1-2>;233;-; ;0.007560604848387871;0.008760525631537893;0.008899692629125901;0.009047504413416787;0.008533855623950756;0.009849652659606415;0.008456786421159958;0.008369373698542367;0.0091324200913242;0.008538183551090107
Requisitons per number of slots per link;1;<1-2>;234;-; ;0.005880470437635011;0.006680400824049443;0.007212166261526408;0.00808457711442786;0.0072347909505156285;0.00868851474444956;0.006557508146904176;0.006647445138555182;0.006859284959422544;0.007168102934752393
Requisitons per number of slots per link;1;<1-2>;235;-; ;0.006340507240579246;0.0069004140248414905;0.00835727343954035;0.008465735836944311;0.007694459988808058;0.008588416648315349;0.007157280233511266;0.007248117892039084;0.00727802037845706;0.006711409395973154
Requisitons per number of slots per link;1;<1-2>;236;-; ;0.005620449635970878;0.006700402024121447;0.008096108644554715;0.007502808537955385;0.00827404268926373;0.008668495125222718;0.00651752334113037;0.0064872657376261415;0.007138441905445554;0.007287240379651325
Requisitons per number of slots per link;1;<1-2>;237;-; ;0.005260420833666693;0.006680400824049443;0.008618438234525986;0.006820735034504895;0.007454632664481573;0.007687533783107445;0.007157280233511266;0.006407176037161621;0.006101573248788658;0.007227671657201859
Requisitons per number of slots per link;1;<1-2>;238;-; ;0.005300424033922714;0.005120307218433106;0.007312614259597806;0.006559942224362061;0.007274762171236709;0.00798782807151008;0.0062176372978268255;0.00620695178600032;0.0066200075771171065;0.007088677971486438
Requisitons per number of slots per link;1;<1-2>;239;-; ;0.004100328026242099;0.004700282016921015;0.006529119874640899;0.004413416787032579;0.006095611159964825;0.0068667293948069105;0.005218017153481677;0.004985583853916386;0.005363801320013559;0.0057185973551487235
Requisitons per number of slots per link;1;<1-2>;240;-; ;0.005420433634690775;0.004480268816128968;0.006870643068083653;0.00495506339271385;0.0065552801982572545;0.006506376248723749;0.005697834822767349;0.005426077206471248;0.0062810312855177365;0.006592271951074222
Requisitons per number of slots per link;1;<1-2>;241;-; ;0.005220417633410673;0.004460267616056964;0.006549209474255178;0.004593965655593003;0.00683507874330482;0.00668655282176533;0.0054979107938983186;0.006427198462277751;0.005124523937708122;0.006909971804138041
Requisitons per number of slots per link;1;<1-2>;242;-; ;0.004560364829186335;0.00412024721483289;0.00638849267734094;0.0038316482105601028;0.005895755056359421;0.005345238333566896;0.004518283052440073;0.005446099631587378;0.004785547646108752;0.0056590286326992575
Requisitons per number of slots per link;1;<1-2>;243;-; ;0.0034802784222737818;0.003500210012600756;0.0050223999035699214;0.0032498796340876264;0.0044967623311215925;0.005525414906608476;0.0033187388792258942;0.004485023226013135;0.003987956371757293;0.005361185020451928
Requisitons per number of slots per link;1;<1-2>;244;-; ;0.0037002960236818946;0.00412024721483289;0.005504550294312635;0.0035106724442304604;0.004996402590135103;0.0050849832836179455;0.003958495771606789;0.004344866250200224;0.00462602939123846;0.005142766371470553
Requisitons per number of slots per link;1;<1-2>;245;-; ;0.003820305624449956;0.003360201612096726;0.005243385499326999;0.0037514042689776924;0.004576704772563754;0.004524433945266361;0.0038185489513984684;0.004244754124619574;0.004586149827520887;0.005559747428616814
Requisitons per number of slots per link;1;<1-2>;246;-; ;0.0026002080166413312;0.003440206412384743;0.005203206300098439;0.0035909163858128712;0.004176992565352946;0.0035034333646974036;0.003778564145624663;0.0035639916706711517;0.004466511136368168;0.004844922759223224
Requisitons per number of slots per link;1;<1-2>;247;-; ;0.002580206416513321;0.0027401644098645917;0.004801414307812845;0.002728294013801958;0.003317611319849708;0.003683609937738984;0.0031188148503568645;0.0031234983181162904;0.003210304879264621;0.0039712481632977244
Requisitons per number of slots per link;1;<1-2>;248;-; ;0.003380270421633731;0.003140188411304678;0.004721055909355726;0.002327074305889905;0.0034774962027340314;0.0033232567916558226;0.00241908074931526;0.003624058946019542;0.003808498335028215;0.0043286604979945196
Requisitons per number of slots per link;1;<1-2>;249;-; ;0.003000240019201536;0.002920175210512631;0.004098278321313056;0.0022668913497030973;0.0033775681509313296;0.0035234529839242457;0.0027789440012795136;0.0037842383469485824;0.004167414408486371;0.004725785314324292
Requisitons per number of slots per link;1;<1-2>;250;-; ;0.002560204816385311;0.002760165609936596;0.0040179199228559375;0.0023671962766811105;0.0029378847229994402;0.002882825168665292;0.002638997181071193;0.0034839019702066314;0.003509401607146418;0.004070529367380168
Requisitons per number of slots per link;1;<1-2>;251;-; ;0.0017001360108808705;0.0018801128067684062;0.003676396729413183;0.0019057936125822501;0.00243824446398593;0.0024624131649016038;0.0020592174973510066;0.0028832292167227293;0.0029909672788179698;0.003057861085739248
Requisitons per number of slots per link;1;<1-2>;252;-; ;0.0024401952156172494;0.0024001440086405183;0.003354963135584708;0.0020060985395602632;0.0025381725157886323;0.002302256211086865;0.002439073152202163;0.0027030273906775587;0.00327012422484098;0.0033954171796195544
Requisitons per number of slots per link;1;<1-2>;253;-; ;0.0018801504120329626;0.0022801368082084926;0.0033951423348132673;0.0019258545979778526;0.0021184746982172834;0.0028227663109847653;0.0023391111377676485;0.002743072240909819;0.0031504855336882613;0.0033755609388030658
Requisitons per number of slots per link;1;<1-2>;254;-; ;0.0022601808144651573;0.0018401104066243974;0.0028326335456134357;0.0016249398170438132;0.00193860420497242;0.0025424916418089727;0.0021191947060117157;0.0025428479897485184;0.0024127136049131625;0.0029784361224732933
Requisitons per number of slots per link;1;<1-2>;255;-; ;0.002140171213697096;0.0017601056063363803;0.002953171143299114;0.0014644519338789922;0.0018386761531697178;0.002222177734179496;0.0019592554829164915;0.001842063110683966;0.0025921716416422405;0.0028791549183908504
Requisitons per number of slots per link;2;<2-1>;256;-; ;0.011535155234801383;0.012087559635970012;0.010834149559238011;0.012099686973272333;0.012847879495750936;0.012647622087456113;0.011589635155891564;0.011267324758201216;0.013495464965613475;0.012516772475116657
Requisitons per number of slots per link;2;<2-1>;257;-; ;0.013654265208612383;0.013410576113538868;0.012213404761428829;0.014306926719640421;0.01486165371138588;0.013724864347270986;0.014781273064570824;0.013999401734968591;0.015648360410644872;0.014018785172130656
Requisitons per number of slots per link;2;<2-1>;258;-; ;0.013554307190979789;0.012628793649520907;0.011213944469986208;0.013484228268721405;0.01516371984373112;0.013345834663262049;0.01454190022141988;0.013221657194137003;0.014811123293132663;0.011976047904191617
Requisitons per number of slots per link;2;<2-1>;259;-; ;0.013454349173347193;0.01306979914204386;0.010714214324264898;0.01384541295449073;0.013492287244754118;0.013285987871050111;0.012367596896132134;0.012822813839864394;0.015070268115219774;0.012476718803196283
Requisitons per number of slots per link;2;<2-1>;260;-; ;0.011095339957217969;0.011285731467746462;0.009274991504587523;0.009992776306284614;0.01091465624874139;0.011191350143632301;0.011489896471245337;0.011765878951041978;0.012638293631017641;0.01063424989485911
Requisitons per number of slots per link;2;<2-1>;261;-; ;0.013294416345135044;0.013330393296716514;0.01099406320586883;0.011377317601733687;0.012968705948689032;0.013485477178423237;0.012846342582434023;0.013002293349287068;0.015548689325226751;0.012036128412072177
Requisitons per number of slots per link;2;<2-1>;262;-; ;0.012354810979388656;0.01272902217054885;0.010474343854318668;0.011517778312866201;0.012868017237907287;0.012587775295244175;0.013863677165825537;0.013161830690996112;0.015229741851888768;0.01225642360763423
Requisitons per number of slots per link;2;<2-1>;263;-; ;0.012594710221706882;0.011706691256063826;0.010094548943570472;0.011437515049361907;0.012424986910467598;0.01270746887966805;0.01190879894675949;0.012882640343005285;0.014093491478122196;0.011034786614062844
Requisitons per number of slots per link;2;<2-1>;264;-; ;0.010575558265528478;0.010103034919616727;0.009055110240470145;0.009691789068143511;0.010189697531112811;0.011051707628471115;0.01057230057250005;0.011107787416492173;0.0119405960330908;0.009813149620491459
Requisitons per number of slots per link;2;<2-1>;265;-; ;0.011215289578377082;0.010143126328027904;0.009554840386191456;0.01071514567782326;0.011840992387933465;0.012647622087456113;0.011928746683688736;0.011287266925914847;0.012498754111432274;0.010914625598301725
Requisitons per number of slots per link;2;<2-1>;266;-; ;0.010595549869054997;0.010724451749989978;0.01007455973774162;0.01071514567782326;0.011800716903620766;0.01190951165017555;0.010711934731004768;0.011526572938478412;0.011980464467258048;0.010774437746580419
Requisitons per number of slots per link;2;<2-1>;267;-; ;0.010015793366785949;0.010483903299522913;0.009754732444479981;0.010494421703186452;0.010451488179145355;0.011410788381742738;0.010991203048014203;0.010808654900787716;0.011023622047244094;0.010333847355456312
Requisitons per number of slots per link;2;<2-1>;268;-; ;0.008216549049399252;0.009261115342981999;0.008115617566514082;0.009390801830002408;0.008759917838012003;0.00981487392275774;0.009375436356745327;0.009432645328547214;0.009608292634306787;0.008931968838243246
Requisitons per number of slots per link;2;<2-1>;269;-; ;0.01051558345494892;0.0105039490037285;0.008875207388010474;0.009832249779276025;0.009746667203673124;0.01061283115225024;0.010213241307773633;0.010708944062219563;0.010624937705571614;0.00897202251016362
Requisitons per number of slots per link;2;<2-1>;270;-; ;0.009635952899782092;0.009762257948121718;0.008655326123893099;0.009230275302993819;0.009706391719360425;0.010832269390360676;0.009654704673754762;0.009632067005683517;0.010026911193062893;0.008231029579636713
Requisitons per number of slots per link;2;<2-1>;271;-; ;0.008716339137562224;0.009842440764944073;0.008895196593839326;0.008608235010835541;0.009746667203673124;0.010513086498563678;0.01039277094013684;0.010090736863097019;0.009947174324728397;0.008170949071756153
Requisitons per number of slots per link;2;<2-1>;272;-; ;0.008376481877611404;0.00940143527242112;0.00891518579966818;0.0076049442170318645;0.009283499134077087;0.010453239706351739;0.009634756936825518;0.00931299232226543;0.010186384929731885;0.00867161997076082
Requisitons per number of slots per link;2;<2-1>;273;-; ;0.007636792547130206;0.0075171390770957785;0.007795790273252444;0.006400995264467454;0.0074106891135365905;0.008079316948611555;0.008577526879575512;0.008156346594874863;0.008691318648460082;0.007429956141229247
Requisitons per number of slots per link;2;<2-1>;274;-; ;0.008236540652925771;0.009000521188309345;0.008235552801487196;0.006822377397864997;0.007833581698819928;0.009156559208426429;0.009335540882886836;0.008335826104297537;0.008153094787202232;0.007870546532353353
Requisitons per number of slots per link;2;<2-1>;275;-; ;0.007676775754183243;0.009581846610271418;0.00825554200731605;0.00638092944859138;0.007672479761569133;0.008258857325247367;0.009475175041391554;0.007677734569747732;0.008950463470547194;0.007870546532353353
Requisitons per number of slots per link;2;<2-1>;276;-; ;0.0069770696307550825;0.00894038407569258;0.008315509624802606;0.006360863632715306;0.006927383301784204;0.007959623364187679;0.008996429355089665;0.007637850234320471;0.007874015748031496;0.007610197664870927
Requisitons per number of slots per link;2;<2-1>;277;-; ;0.006577237560224706;0.006975905063544882;0.007176124892558019;0.0042539529657275865;0.006262837810624673;0.006603096074050431;0.008358101773353813;0.00592282381094825;0.007295923452606399;0.006228345983618048
Requisitons per number of slots per link;2;<2-1>;278;-; ;0.006897103216649008;0.006975905063544882;0.007735822655765887;0.004414479492736175;0.007350275887067542;0.00748084902649218;0.008557579142646267;0.00676039485492073;0.007455397189275391;0.006829151062423647
